"2021-01-03 04:34:17,731",865,1882931,389.2,779,0.000100
"2021-01-03 04:36:26,582",866,1890015,690.3,1551,0.000100
"2021-01-03 04:37:27,652",867,1893371,326.8,637,0.000100
"2021-01-03 04:39:06,582",868,1898839,534.6,1121,0.000100
"2021-01-03 04:41:38,417",869,1907211,816.8,1911,0.000100
"2021-01-03 04:43:44,385",870,1914165,679.1,1509,0.000100
"2021-01-03 04:46:11,125",871,1922230,785.0,1831,0.000100
"2021-01-03 04:48:19,118",872,1929287,689.0,1541,0.000100
"2021-01-03 04:50:24,808",873,1936209,676.3,1506,0.000100
"2021-01-03 04:51:56,523",874,1941276,494.4,1025,0.000100
"2021-01-03 04:53:16,501",875,1945686,431.1,871,0.000100
"2021-01-03 04:54:09,734",876,1948623,287.1,546,0.000100
"2021-01-03 04:55:56,625",877,1954529,577.3,1234,0.000100
"2021-01-03 04:57:12,113",878,1958689,405.8,815,0.000100
"2021-01-03 04:57:24,229",879,1959359,65.1,112,0.000100
"2021-01-03 04:58:07,269",880,1961739,232.3,431,0.000100
"2021-01-03 05:00:40,562",881,1970183,824.7,1939,0.000100
"2021-01-03 05:01:36,472",882,1973277,302.3,577,0.000100
"2021-01-03 05:02:46,890",883,1977175,381.7,751,0.000100
"2021-01-03 05:03:58,046",884,1981122,387.1,761,0.000100
"2021-01-03 05:05:27,960",885,1986093,486.3,1001,0.000100
"2021-01-03 05:06:42,226",886,1990197,401.2,799,0.000100
"2021-01-03 05:07:50,135",887,1993956,368.0,720,0.000100
"2021-01-03 05:09:05,024",888,1998082,403.0,807,0.000100
"2021-01-03 05:10:10,309",889,2001685,351.5,688,0.000100
"2021-01-03 05:11:36,547",890,2006447,465.4,952,0.000100
"2021-01-03 05:12:43,256",891,2010133,360.3,705,0.000100
"2021-01-03 05:14:13,940",892,2015141,489.6,1011,0.000100
"2021-01-03 05:15:29,049",893,2019289,405.1,809,0.000100
"2021-01-03 05:16:48,620",894,2023669,426.2,866,0.000100
"2021-01-03 05:18:19,758",895,2028686,489.2,1018,0.000100
"2021-01-03 05:18:35,013",896,2029524,81.2,142,0.000100
"2021-01-03 05:19:10,069",897,2031458,188.2,344,0.000100
"2021-01-03 05:20:18,233",898,2035215,366.6,724,0.000100
"2021-01-03 05:21:26,481",899,2038980,368.0,725,0.000100
"2021-01-03 05:21:40,477",900,2039763,75.8,130,0.000100
"2021-01-03 05:23:07,275",901,2044542,467.3,961,0.000100
"2021-01-03 05:25:08,060",902,2051198,651.6,1434,0.000100
"2021-01-03 05:27:06,106",903,2057708,637.6,1393,0.000100
"2021-01-03 05:28:38,249",904,2062788,495.5,1031,0.000100
"2021-01-03 05:29:52,696",905,2066902,402.5,801,0.000100
"2021-01-03 05:32:13,613",906,2074656,756.5,1741,0.000100
"2021-01-03 05:34:38,852",907,2082666,780.7,1809,0.000100
"2021-01-03 05:36:28,917",908,2088735,592.2,1278,0.000100
"2021-01-03 05:39:08,595",909,2097533,860.1,2046,0.000100
"2021-01-03 05:41:45,957",910,2106230,850.5,2005,0.000100
"2021-01-03 05:44:26,013",911,2115031,858.1,2050,0.000100
"2021-01-03 05:46:09,000",912,2120709,555.6,1179,0.000100
"2021-01-03 05:48:07,850",913,2127267,641.4,1406,0.000100
"2021-01-03 05:49:47,130",914,2132745,536.3,1128,0.000100
"2021-01-03 05:51:42,084",915,2139099,621.5,1349,0.000100
"2021-01-03 05:52:59,987",916,2143385,417.2,844,0.000100
"2021-01-03 05:54:57,573",917,2149882,634.3,1385,0.000100
"2021-01-03 05:56:59,622",918,2156616,658.9,1450,0.000100
"2021-01-03 05:58:48,731",919,2162646,590.1,1263,0.000100
"2021-01-03 06:01:24,426",920,2171233,839.2,1974,0.000100
"2021-01-03 06:02:44,617",921,2175640,428.6,873,0.000100
"2021-01-03 06:03:55,008",922,2179526,379.0,750,0.000100
"2021-01-03 06:06:23,467",923,2187728,801.5,1857,0.000100
"2021-01-03 06:09:07,047",924,2196749,880.3,2105,0.000100
"2021-01-03 06:11:12,924",925,2203682,677.0,1507,0.000100
"2021-01-03 06:12:54,930",926,2209296,546.9,1163,0.000100
"2021-01-03 06:13:14,383",927,2210361,103.0,183,0.000100
"2021-01-03 06:13:22,093",928,2210784,40.3,70,0.000100
"2021-01-03 06:13:45,621",929,2212083,125.4,224,0.000100
"2021-01-03 06:14:04,512",930,2213125,100.8,178,0.000100
"2021-01-03 06:15:18,097",931,2217188,396.7,790,0.000100
"2021-01-03 06:15:35,354",932,2218128,90.4,162,0.000100
"2021-01-03 06:17:20,111",933,2223908,564.7,1202,0.000100
"2021-01-03 06:17:36,329",934,2224801,86.4,152,0.000100
"2021-01-03 06:19:55,798",935,2232462,747.5,1715,0.000100
"2021-01-03 06:21:11,766",936,2236638,407.2,820,0.000100
"2021-01-03 06:22:22,776",937,2240539,380.1,758,0.000100
"2021-01-03 06:22:42,614",938,2241620,104.6,187,0.000100
"2021-01-03 06:22:57,690",939,2242446,79.8,141,0.000100
"2021-01-03 06:24:41,696",940,2248186,560.2,1191,0.000100
"2021-01-03 06:25:09,091",941,2249684,145.5,264,0.000100
"2021-01-03 06:27:07,790",942,2256237,640.5,1401,0.000100
"2021-01-03 06:28:59,076",943,2262365,599.1,1294,0.000100
"2021-01-03 06:30:24,611",944,2267095,462.3,943,0.000100
"2021-01-03 06:31:36,527",945,2271068,388.7,769,0.000100
"2021-01-03 06:33:14,247",946,2276458,527.3,1105,0.000100
"2021-01-03 06:34:26,174",947,2280409,383.8,769,0.000100
"2021-01-03 06:35:34,313",948,2284171,367.6,723,0.000100
"2021-01-03 06:36:43,777",949,2287997,373.6,739,0.000100
"2021-01-03 06:38:04,578",950,2292443,433.8,881,0.000100
"2021-01-03 06:39:55,824",951,2298567,596.9,1294,0.000100
"2021-01-03 06:41:48,155",952,2304732,599.9,1309,0.000100
"2021-01-03 06:43:21,922",953,2309886,502.5,1051,0.000100
"2021-01-03 06:45:15,375",954,2316145,612.0,1325,0.000100
"2021-01-03 06:47:11,873",955,2322582,629.3,1369,0.000100
"2021-01-03 06:49:05,963",956,2328859,612.8,1335,0.000100
"2021-01-03 06:51:16,266",957,2336038,700.9,1573,0.000100
"2021-01-03 06:53:20,905",958,2342902,668.8,1489,0.000100
"2021-01-03 06:54:35,804",959,2347015,401.4,806,0.000100
"2021-01-03 06:57:08,916",960,2355435,822.1,1933,0.000100
"2021-01-03 06:59:07,676",961,2361976,638.9,1402,0.000100
"2021-01-03 07:01:02,788",962,2368293,617.0,1350,0.000100
"2021-01-03 07:02:25,314",963,2372842,445.1,904,0.000100
"2021-01-03 07:02:38,422",964,2373571,70.7,122,0.000100
"2021-01-03 07:04:15,743",965,2378925,523.2,1100,0.000100
"2021-01-03 07:05:58,259",966,2384578,552.7,1172,0.000100
"2021-01-03 07:06:02,870",967,2384837,24.7,42,0.000100
"2021-01-03 07:07:47,279",968,2390590,563.0,1198,0.000100
"2021-01-03 07:09:49,196",969,2397304,656.8,1450,0.000100
"2021-01-03 07:11:42,440",970,2403527,609.5,1324,0.000100
"2021-01-03 07:13:52,259",971,2410676,699.3,1569,0.000100
"2021-01-03 07:15:23,364",972,2415686,489.4,1017,0.000100
"2021-01-03 07:17:21,811",973,2422218,637.5,1398,0.000100
"2021-01-03 07:19:19,472",974,2428712,635.6,1388,0.000100
"2021-01-03 07:20:39,213",975,2433105,429.7,868,0.000100
"2021-01-03 07:21:50,398",976,2437041,385.4,761,0.000100
"2021-01-03 07:23:02,971",977,2441043,391.4,778,0.000100
"2021-01-03 07:24:48,514",978,2446850,567.5,1214,0.000100
"2021-01-03 07:27:22,670",979,2455334,828.3,1950,0.000100
"2021-01-03 07:29:25,167",980,2462071,658.5,1458,0.000100
"2021-01-03 07:30:30,479",981,2465677,353.1,688,0.000100
"2021-01-03 07:32:27,020",982,2472089,625.7,1371,0.000100
"2021-01-03 07:33:47,964",983,2476531,434.4,884,0.000100
"2021-01-03 07:35:04,393",984,2480726,409.0,826,0.000100
"2021-01-03 07:37:00,685",985,2487132,627.2,1367,0.000100
"2021-01-03 07:39:23,079",986,2494949,763.1,1762,0.000100
"2021-01-03 07:41:17,249",987,2501247,617.5,1336,0.000100
"2021-01-03 07:43:39,189",988,2509065,765.7,1757,0.000100
"2021-01-03 07:45:53,234",989,2516438,720.2,1632,0.000100
"2021-01-03 07:47:45,385",990,2522624,606.0,1308,0.000100
"2021-01-03 07:49:11,121",991,2527334,459.5,946,0.000100
"2021-01-03 07:50:32,293",992,2531807,438.1,887,0.000100
"2021-01-03 07:53:03,698",993,2540154,816.6,1907,0.000100
"2021-01-03 07:54:32,674",994,2545065,480.7,988,0.000100
"2021-01-03 07:56:16,085",995,2550803,563.0,1184,0.000100
"2021-01-03 07:58:15,017",996,2557357,641.0,1405,0.000100
"2021-01-03 08:00:45,967",997,2565679,813.5,1899,0.000100
"2021-01-03 08:01:20,028",998,2567552,182.5,334,0.000100
"2021-01-03 08:03:32,689",999,2574884,717.5,1611,0.000100
"2021-01-03 08:05:37,859",1000,2581812,678.5,1499,0.000100
"2021-01-03 08:08:00,529",1001,2589670,767.0,1765,0.000100
"2021-01-03 08:10:50,913",1002,2598958,908.3,2219,0.000100
"2021-01-03 08:12:16,421",1003,2603615,455.7,942,0.000100
"2021-01-03 08:13:52,449",1004,2608903,517.0,1082,0.000100
"2021-01-03 08:15:30,182",1005,2614202,518.8,1105,0.000100
"2021-01-03 08:17:09,418",1006,2619668,535.7,1126,0.000100
"2021-01-03 08:18:20,819",1007,2623557,381.2,763,0.000100
"2021-01-03 08:20:27,562",1008,2630545,684.7,1520,0.000100
"2021-01-03 08:22:04,378",1009,2635887,522.8,1092,0.000100
"2021-01-03 08:24:03,276",1010,2642460,644.3,1404,0.000100
"2021-01-03 08:26:40,322",1011,2651130,850.0,1996,0.000100
"2021-01-03 08:27:46,214",1012,2654775,357.3,695,0.000100
"2021-01-03 08:29:13,161",1013,2659549,467.9,961,0.000100
"2021-01-03 08:30:24,212",1014,2663469,384.0,758,0.000100
"2021-01-03 08:32:32,137",1015,2670517,690.9,1538,0.000100
"2021-01-03 08:33:21,355",1016,2673231,265.0,500,0.000100
"2021-01-03 08:34:16,481",1017,2676284,299.1,567,0.000100
"2021-01-03 08:35:57,113",1018,2681792,539.0,1145,0.000100
"2021-01-03 08:38:15,001",1019,2689410,746.4,1690,0.000100
"2021-01-03 08:39:27,283",1020,2693395,390.1,774,0.000100
"2021-01-03 08:41:28,839",1021,2700100,655.4,1443,0.000100
"2021-01-03 08:43:27,897",1022,2706660,641.8,1407,0.000100
"2021-01-03 08:45:21,917",1023,2712945,614.8,1333,0.000100
"2021-01-03 08:47:14,562",1024,2719170,609.2,1313,0.000100
"2021-01-03 08:48:57,605",1025,2724821,552.8,1178,0.000100
"2021-01-03 08:51:16,306",1026,2732319,733.1,1705,0.000100
"2021-01-03 08:53:47,606",1027,2740564,806.9,1902,0.000100
"2021-01-03 08:55:42,997",1028,2746901,618.1,1353,0.000100
"2021-01-03 08:58:12,062",1029,2755108,803.7,1866,0.000100
"2021-01-03 09:00:04,839",1030,2761313,606.5,1315,0.000100
"2021-01-03 09:02:02,664",1031,2767806,634.3,1388,0.000100
"2021-01-03 09:04:18,049",1032,2775259,728.7,1651,0.000100
"2021-01-03 09:06:04,254",1033,2781084,567.2,1222,0.000100
"2021-01-03 09:07:19,091",1034,2785195,399.8,806,0.000100
"2021-01-03 09:09:13,205",1035,2791440,608.3,1335,0.000100
"2021-01-03 09:11:16,298",1036,2798213,663.2,1466,0.000100
"2021-01-03 09:12:46,700",1037,2803197,488.0,1007,0.000100
"2021-01-03 09:14:00,605",1038,2807265,397.8,794,0.000100
"2021-01-03 09:16:55,722",1039,2816935,948.6,2301,0.000100
"2021-01-03 09:17:50,467",1040,2819946,294.2,563,0.000100
"2021-01-03 09:19:54,226",1041,2826764,667.1,1476,0.000100
"2021-01-03 09:22:50,793",1042,2836506,954.6,2327,0.000100
"2021-01-03 09:22:55,440",1043,2836763,24.3,42,0.000100
"2021-01-03 09:25:46,394",1044,2846194,924.7,2231,0.000100
"2021-01-03 09:28:54,467",1045,2856574,1017.7,2528,0.000100
"2021-01-03 09:31:25,965",1046,2864920,818.1,1907,0.000100
"2021-01-03 09:32:43,793",1047,2869202,418.5,843,0.000100
"2021-01-03 09:35:18,450",1048,2877713,832.7,1957,0.000100
"2021-01-03 09:37:16,164",1049,2884226,638.3,1387,0.000100
"2021-01-03 09:39:18,219",1050,2890967,661.2,1450,0.000100
"2021-01-03 09:41:24,044",1051,2897811,669.4,1519,0.000100
"2021-01-03 09:41:43,623",1052,2898848,100.7,193,0.000100
"2021-01-03 09:42:09,406",1053,2900170,129.2,262,0.000100
"2021-01-03 09:43:17,990",1054,2903823,361.7,242,0.000100
"2021-01-03 09:44:29,936",1055,2907671,377.0,880,0.000100
"2021-01-03 09:44:38,089",1056,2908094,39.9,76,0.000100
"2021-01-03 09:45:40,744",1057,2911450,329.4,740,0.000100
"2021-01-03 09:46:57,901",1058,2915562,403.1,962,0.000100
"2021-01-03 09:48:07,499",1059,2919277,363.9,844,0.000100
"2021-01-03 09:48:54,067",1060,2921767,243.7,516,0.000100
"2021-01-03 09:49:51,542",1061,2924821,298.4,665,0.000100
"2021-01-03 09:51:18,685",1062,2929455,452.0,1126,0.000100
"2021-01-03 09:52:14,410",1063,2932405,287.6,641,0.000100
"2021-01-03 09:52:18,982",1064,2932651,23.2,42,0.000100
"2021-01-03 09:52:48,366",1065,2933540,85.0,303,0.000100
"2021-01-03 09:53:52,517",1066,2935459,183.9,762,0.000100
"2021-01-03 09:54:59,257",1067,2939009,346.8,801,0.000100
"2021-01-03 09:56:10,514",1068,2942793,368.9,869,0.000100
"2021-01-03 09:57:47,412",1069,2947949,504.3,1294,0.000100
"2021-01-03 09:59:04,811",1070,2952088,405.5,966,0.000100
"2021-01-03 10:00:38,486",1071,2957081,489.1,1237,0.000100
"2021-01-03 10:02:21,303",1072,2962551,534.9,1401,0.000100
"2021-01-03 10:03:37,470",1073,2966626,399.6,946,0.000100
"2021-01-03 10:05:11,701",1074,2971667,493.2,1247,0.000100
"2021-01-03 10:06:38,693",1075,2976294,452.5,1123,0.000100
"2021-01-03 10:08:18,491",1076,2981655,523.9,1327,0.000100
"2021-01-03 10:10:06,022",1077,2987611,582.3,1241,0.000100
"2021-01-03 10:12:12,767",1078,2994635,687.5,1520,0.000100
"2021-01-03 10:14:23,975",1079,3001906,711.9,1587,0.000100
"2021-01-03 10:16:51,498",1080,3010080,800.6,1842,0.000100
"2021-01-03 10:18:30,016",1081,3015542,534.5,1115,0.000100
"2021-01-03 10:20:32,849",1082,3022351,666.1,1462,0.000100
"2021-01-03 10:22:35,193",1083,3029132,664.2,1455,0.000100
"2021-01-03 10:25:17,877",1084,3038165,885.2,2089,0.000100
"2021-01-03 10:26:20,736",1085,3041650,340.8,659,0.000100
"2021-01-03 10:26:34,574",1086,3042427,75.4,129,0.000100
"2021-01-03 10:28:26,090",1087,3048600,604.5,1297,0.000100
"2021-01-03 10:30:15,807",1088,3054699,596.2,1272,0.000100
"2021-01-03 10:32:28,819",1089,3062069,722.2,1615,0.000100
"2021-01-03 10:33:48,171",1090,3066479,431.8,862,0.000100
"2021-01-03 10:35:23,904",1091,3071770,516.8,1078,0.000100
"2021-01-03 10:37:22,790",1092,3078372,646.0,1403,0.000100
"2021-01-03 10:39:00,884",1093,3083786,529.4,1110,0.000100
"2021-01-03 10:41:10,170",1094,3090949,701.1,1559,0.000100
"2021-01-03 10:43:32,062",1095,3098807,768.4,1753,0.000100
"2021-01-03 10:45:46,635",1096,3106273,730.6,1639,0.000100
"2021-01-03 10:47:19,261",1097,3111388,499.3,1036,0.000100
"2021-01-03 10:48:53,305",1098,3116591,508.3,1055,0.000100
"2021-01-03 10:51:08,547",1099,3124112,737.8,1649,0.000100
"2021-01-03 10:51:13,068",1100,3124365,23.9,41,0.000100
"2021-01-03 10:51:21,230",1101,3124823,44.0,74,0.000100
"2021-01-03 10:51:27,524",1102,3125175,33.6,57,0.000100
"2021-01-03 10:52:00,536",1103,3127006,179.0,322,0.000100
"2021-01-03 10:52:11,244",1104,3127598,57.3,99,0.000100
"2021-01-03 10:52:52,682",1105,3129902,224.3,413,0.000100
"2021-01-03 10:53:40,774",1106,3132561,260.2,487,0.000100
"2021-01-03 10:55:30,299",1107,3138640,596.3,1269,0.000100
"2021-01-03 10:56:34,870",1108,3142225,350.9,679,0.000100
"2021-01-03 10:59:12,844",1109,3150962,855.5,2011,0.000100
"2021-01-03 11:01:14,342",1110,3157692,658.2,1442,0.000100
"2021-01-03 11:03:20,822",1111,3164688,684.0,1516,0.000100
"2021-01-03 11:04:46,818",1112,3169469,468.2,948,0.000100
"2021-01-03 11:06:05,769",1113,3173840,428.3,858,0.000100
"2021-01-03 11:07:22,034",1114,3178065,413.6,824,0.000100
"2021-01-03 11:09:24,571",1115,3184871,668.1,1458,0.000100
"2021-01-03 11:11:10,398",1116,3190720,572.4,1217,0.000100
"2021-01-03 11:11:14,952",1117,3190973,24.1,41,0.000100
"2021-01-03 11:12:48,090",1118,3196141,506.4,1043,0.000100
"2021-01-03 11:15:07,343",1119,3203861,756.8,1712,0.000100
"2021-01-03 11:15:55,963",1120,3206563,264.2,493,0.000100
"2021-01-03 11:16:31,026",1121,3208502,188.6,344,0.000100
"2021-01-03 11:18:53,619",1122,3216395,773.0,1768,0.000100
"2021-01-03 11:21:43,246",1123,3225794,921.3,2214,0.000100
"2021-01-03 11:24:08,244",1124,3233835,788.8,1807,0.000100
"2021-01-03 11:25:41,406",1125,3238982,504.7,1046,0.000100
"2021-01-03 11:27:21,927",1126,3244574,548.5,1146,0.000100
"2021-01-03 11:29:26,030",1127,3251412,670.0,1484,0.000100
"2021-01-03 11:30:34,118",1128,3255166,366.7,723,0.000100
"2021-01-03 11:32:44,366",1129,3262373,707.0,1577,0.000100
"2021-01-03 11:35:23,998",1130,3271219,867.9,2045,0.000100
"2021-01-03 11:37:29,368",1131,3278140,678.3,1503,0.000100
"2021-01-03 11:39:43,577",1132,3285571,728.6,1637,0.000100
"2021-01-03 11:41:18,836",1133,3290852,517.8,1073,0.000100
"2021-01-03 11:43:25,583",1134,3297871,688.1,1523,0.000100
"2021-01-03 11:45:23,128",1135,3304399,640.3,1387,0.000100
"2021-01-03 11:47:05,805",1136,3310074,555.7,1175,0.000100
"2021-01-03 11:49:21,078",1137,3317565,734.2,1655,0.000100
"2021-01-03 11:51:26,027",1138,3324491,678.9,1497,0.000100
"2021-01-03 11:52:38,294",1139,3328484,390.6,775,0.000100
"2021-01-03 11:54:38,030",1140,3335125,651.3,1420,0.000100
"2021-01-03 11:57:05,067",1141,3343258,795.7,1843,0.000100
"2021-01-03 11:59:06,157",1142,3349978,659.7,1442,0.000100
"2021-01-03 12:01:04,079",1143,3356521,641.6,1393,0.000100
"2021-01-03 12:01:24,276",1144,3357636,108.1,191,0.000100
"2021-01-03 12:03:48,268",1145,3365637,785.1,1792,0.000100
"2021-01-03 12:06:13,232",1146,3373679,787.8,1807,0.000100
"2021-01-03 12:06:59,847",1147,3376260,251.9,471,0.000100
"2021-01-03 12:08:13,849",1148,3380355,400.0,796,0.000100
"2021-01-03 12:10:07,648",1149,3386643,614.8,1333,0.000100
"2021-01-03 12:11:58,040",1150,3392742,597.2,1284,0.000100
"2021-01-03 12:13:52,423",1151,3399080,621.1,1341,0.000100
"2021-01-03 12:16:30,489",1152,3407817,855.5,2020,0.000100
"2021-01-03 12:18:19,308",1153,3413842,589.7,1259,0.000100
"2021-01-03 12:20:21,774",1154,3420622,664.5,1456,0.000100
"2021-01-03 12:21:57,825",1155,3425948,521.4,1082,0.000100
"2021-01-03 12:22:34,792",1156,3427982,198.1,364,0.000100
"2021-01-03 12:23:47,641",1157,3432015,394.8,781,0.000100
"2021-01-03 12:26:08,494",1158,3439808,762.9,1737,0.000100
"2021-01-03 12:28:42,582",1159,3448345,836.7,1948,0.000100
"2021-01-03 12:31:48,785",1160,3458672,1011.4,2496,0.000100
"2021-01-03 12:33:52,793",1161,3465566,676.1,1480,0.000100
"2021-01-03 12:35:03,488",1162,3469492,384.7,754,0.000100
"2021-01-03 12:36:26,130",1163,3474056,445.9,905,0.000100
"2021-01-03 12:38:34,002",1164,3481147,694.0,1537,0.000100
"2021-01-03 12:41:12,346",1165,3489910,858.3,2018,0.000100
"2021-01-03 12:43:57,398",1166,3499055,897.1,2130,0.000100
"2021-01-03 12:45:54,873",1167,3505591,641.3,1383,0.000100
"2021-01-03 12:47:13,895",1168,3509962,427.7,858,0.000100
"2021-01-03 12:48:02,266",1169,3512655,263.6,490,0.000100
"2021-01-03 12:48:46,474",1170,3515088,238.0,443,0.000100
"2021-01-03 12:50:42,753",1171,3521516,629.4,1366,0.000100
"2021-01-03 12:50:57,689",1172,3522339,79.9,139,0.000100
"2021-01-03 12:51:40,221",1173,3524708,231.2,425,0.000100
"2021-01-03 12:53:09,999",1174,3529679,487.3,998,0.000100
"2021-01-03 12:53:56,840",1175,3532276,253.9,473,0.000100
"2021-01-03 12:56:16,407",1176,3539984,755.1,1716,0.000100
"2021-01-03 12:57:26,817",1177,3543881,380.9,750,0.000100
"2021-01-03 13:00:06,651",1178,3552719,864.9,2042,0.000100
"2021-01-03 13:01:41,479",1179,3557974,514.7,1066,0.000100
"2021-01-03 13:03:40,229",1180,3564553,644.6,1402,0.000100
"2021-01-03 13:06:02,533",1181,3572420,769.4,1759,0.000100
"2021-01-03 13:08:33,642",1182,3580767,817.0,1900,0.000100
"2021-01-03 13:09:51,094",1183,3585029,415.4,838,0.000100
"2021-01-03 13:12:25,830",1184,3593591,838.3,1958,0.000100
"2021-01-03 13:14:41,868",1185,3601106,735.7,1661,0.000100
"2021-01-03 13:16:49,073",1186,3608142,689.4,1527,0.000100
"2021-01-03 13:18:56,999",1187,3615211,692.6,1538,0.000100
"2021-01-03 13:20:48,957",1188,3621400,606.0,1303,0.000100
"2021-01-03 13:33:03,986",1189,3663045,4151.5,1244,0.000100
"2021-01-03 13:34:33,410",1190,3667800,463.6,1164,0.000100
"2021-01-03 13:35:19,668",1191,3670246,238.7,512,0.000100
"2021-01-03 13:36:47,479",1192,3674914,456.0,1137,0.000100
"2021-01-03 13:38:09,123",1193,3679251,423.0,1034,0.000100
"2021-01-03 13:39:17,308",1194,3682889,356.9,823,0.000100
"2021-01-03 13:40:47,362",1195,3687659,465.4,1175,0.000100
"2021-01-03 13:40:55,263",1196,3688080,40.7,74,0.000100
"2021-01-03 13:41:02,444",1197,3688453,35.2,67,0.000100
"2021-01-03 13:41:18,025",1198,3689282,80.1,151,0.000100
"2021-01-03 13:42:52,464",1199,3694309,491.4,1251,0.000100
"2021-01-03 13:43:02,700",1200,3694845,51.3,96,0.000100
"2021-01-03 13:43:10,908",1201,3695280,41.6,76,0.000100
"2021-01-03 13:44:43,821",1202,3700213,482.0,1224,0.000100
"2021-01-03 13:46:09,839",1203,3704787,447.7,1107,0.000100
"2021-01-03 13:47:36,488",1204,3709392,450.5,1117,0.000100
"2021-01-03 13:49:43,390",1205,3716384,683.3,1523,0.000100
"2021-01-03 13:52:04,473",1206,3724164,760.3,1741,0.000100
"2021-01-03 13:54:00,518",1207,3730569,626.4,1363,0.000100
"2021-01-03 13:56:29,041",1208,3738777,802.9,1859,0.000100
"2021-01-03 13:58:48,524",1209,3746501,757.2,1716,0.000100
"2021-01-03 14:00:49,629",1210,3753218,658.6,1437,0.000100
"2021-01-03 14:02:12,003",1211,3757745,443.5,901,0.000100
"2021-01-03 14:04:11,422",1212,3764363,649.8,1411,0.000100
"2021-01-03 14:04:45,367",1213,3766228,181.7,332,0.000100
"2021-01-03 14:05:40,516",1214,3769291,300.1,568,0.000100
"2021-01-03 14:07:45,015",1215,3776191,676.6,1487,0.000100
"2021-01-03 14:09:39,486",1216,3782518,620.7,1340,0.000100
"2021-01-03 14:12:31,630",1217,3792060,936.8,2250,0.000100
"2021-01-03 14:14:34,375",1218,3798852,667.4,1461,0.000100
"2021-01-03 14:16:08,496",1219,3804074,512.3,1056,0.000100
"2021-01-03 14:18:08,275",1220,3810690,649.0,1417,0.000100
"2021-01-03 14:20:39,969",1221,3819114,826.5,1909,0.000100
"2021-01-03 14:22:45,223",1222,3826033,678.3,1498,0.000100
"2021-01-03 14:24:00,378",1223,3830209,410.1,810,0.000100
"2021-01-03 14:25:59,575",1224,3836835,650.6,1408,0.000100
"2021-01-03 14:27:42,276",1225,3842526,557.5,1174,0.000100
"2021-01-03 14:30:18,178",1226,3851135,843.3,1979,0.000100
"2021-01-03 14:33:15,856",1227,3860944,960.6,2347,0.000100
"2021-01-03 14:35:48,452",1228,3869383,827.5,1924,0.000100
"2021-01-03 14:38:36,167",1229,3878687,913.4,2174,0.000100
"2021-01-03 14:41:04,232",1230,3886882,803.4,1851,0.000100
"2021-01-03 14:41:13,860",1231,3887411,51.2,88,0.000100
"2021-01-03 14:43:42,880",1232,3895649,807.5,1866,0.000100
"2021-01-03 14:46:21,728",1233,3904428,861.1,2026,0.000100
"2021-01-03 14:48:27,148",1234,3911393,684.5,1500,0.000100
"2021-01-03 14:48:43,735",1235,3912304,88.6,155,0.000100
"2021-01-03 14:51:24,609",1236,3921205,873.1,2059,0.000100
"2021-01-03 14:52:49,531",1237,3925475,417.9,940,0.000100
"2021-01-03 15:01:17,153",1238,3954113,2849.8,1567,0.000100
"2021-01-03 15:14:05,912",1239,3997214,4297.4,1374,0.000100
"2021-01-03 15:14:48,778",1240,3999479,220.9,468,0.000100
"2021-01-03 15:16:25,780",1241,4004635,505.1,1296,0.000100
"2021-01-03 15:16:56,755",1242,4006282,160.9,321,0.000100
"2021-01-03 15:17:56,097",1243,4009437,309.1,692,0.000100
"2021-01-03 15:18:28,734",1244,4011161,168.6,341,0.000100
"2021-01-03 15:19:10,967",1245,4013413,220.2,460,0.000100
"2021-01-03 15:20:36,167",1246,4017952,444.8,1093,0.000100
"2021-01-03 15:21:52,760",1247,4022024,399.4,953,0.000100
"2021-01-03 15:26:05,763",1248,4036329,1427.0,284,0.000100
"2021-01-03 15:27:29,056",1249,4040743,431.4,1061,0.000100
"2021-01-03 15:28:53,052",1250,4045181,434.9,1073,0.000100
"2021-01-03 15:30:13,926",1251,4049459,417.5,1021,0.000100
"2021-01-03 15:31:42,944",1252,4054167,460.3,1157,0.000100
"2021-01-03 15:32:51,578",1253,4057790,353.9,829,0.000100
"2021-01-03 15:34:32,693",1254,4063161,526.4,1369,0.000100
"2021-01-03 15:35:42,435",1255,4066869,363.0,846,0.000100
"2021-01-03 15:37:16,865",1256,4071861,488.4,1251,0.000100
"2021-01-03 15:38:24,391",1257,4075429,349.4,812,0.000100
"2021-01-03 15:38:29,715",1258,4075709,26.7,49,0.000100
"2021-01-03 15:39:40,477",1259,4079461,367.5,862,0.000100
"2021-01-03 15:40:43,858",1260,4082825,328.9,751,0.000100
"2021-01-03 15:41:49,378",1261,4086294,338.5,782,0.000100
"2021-01-03 15:43:19,940",1262,4091078,467.9,1184,0.000100
"2021-01-03 15:45:07,131",1263,4096770,556.3,1481,0.000100
"2021-01-03 15:45:39,506",1264,4098220,141.4,338,0.000100
"2021-01-03 15:46:44,704",1265,4100165,186.5,778,0.000100
"2021-01-03 15:48:14,992",1266,4104398,413.2,1175,0.000100
"2021-01-03 15:50:48,261",1267,4112860,825.9,1934,0.000100
"2021-01-03 15:53:26,045",1268,4121597,855.8,2008,0.000100
"2021-01-03 15:53:37,165",1269,4122208,58.9,102,0.000100
"2021-01-03 15:55:21,173",1270,4127982,566.5,1191,0.000100
"2021-01-03 15:56:55,230",1271,4133203,511.8,1055,0.000100
"2021-01-03 15:57:32,847",1272,4135283,202.6,372,0.000100
